-257.92399421108036 51.97173732548297 
-47.11595764175244 4.02092882739375 
-84.35039089685446 5.486298041235546 
-103.91056385838786 5.533210199216933 
-122.51470717045324 18.132523602921104 
-116.72236810605928 9.468504910121643 
-199.71057835996743 25.12301402744599 
-49.36956362843532 4.1891021808542295 
-61.75680930460299 4.24260262030322 
-71.32876877606111 4.470612817972986 
-117.89337618406654 11.796692161590261 
-231.72619910309643 27.59858525139738 
-242.56280284447047 30.639657036679523 
-249.61811295482664 41.26301687581389 
-253.18768755751626 45.9889052421379 
-126.40577973986835 19.39502748947074 
-63.239243710067626 4.3537089909585065 
-143.87291890403196 20.781575268768663 
-250.20576612492664 42.644074531186874 
-254.25939538433602 47.37464763963616 
-243.32184315352828 31.935523780947925 
-218.72276360908162 26.450734319818967 
-209.86888382142612 25.698524025326236 
-78.90382791609967 4.705161367125138 
-116.05833435537994 7.104225954883578 
-249.00998812097595 40.388800104262344 
-119.5598631749331 13.553743165980837 
-158.99317359006295 21.96286319301889 
-252.69435132474257 45.30167436859753 
-82.4015708468018 4.937275320581114 
-167.99303414282693 22.519124612583443 
-109.05419857595332 5.740675247951476 
-238.26710443470404 27.768681870312864 
-251.1143042141428 43.284859163464986 
-119.04372202281267 12.76971424571726 
-74.49872574841415 4.600740028598219 
-137.9833998434282 20.226715416842236 
-205.66966965159025 25.43335752105311 
-121.57464082750197 16.46006495139847 
-127.2472703482203 19.48035454850574 
-111.78425397216071 5.954418765243184 
-246.97660925686026 38.19257140100354 
-180.90805795117961 23.56897029760066 
-255.28230357576405 48.64738523345936 
-243.6535559889134 32.678826851941764 
-213.76640118221871 26.032888686913964 
-175.94848375427583 23.380815334623094 
-120.71299181239196 15.518717835996938 
-150.77783473262 21.396724071517625 
-132.41383094432237 19.881896219812642 
-222.45092637510155 26.84099154215363 
-246.52205514561814 36.8503118831792 
-195.03096400194232 24.673733965032223 
-244.92235433556885 34.42481691191955 
-241.95506437755745 28.209616888644792 
-215.45493338154378 26.086719382939336 
-256.91872387375383 50.70755328211342 
-163.3915927424858 22.204650687360004 
-132.4147587597699 19.90984641827165 
-228.02479236332707 27.00275943347223 
-137.98027629031137 20.149588946737225 
-181.9385780556237 23.796157427360328 
-195.59187305537745 24.775894083843067 
-175.02596097065907 23.255694677335747 
-241.97718335691627 29.639953419635063 
-247.52867991313695 38.401721757681734 
-257.8505354711333 51.879536726165796 
-185.77584208478672 24.035393502538778 
-145.51055375507158 20.88378469981759 
-116.71575624355346 9.053003992146412 
-190.87250953373814 24.271495803018773 
-171.59585435170305 22.85819125445086 
-103.9192562958821 5.734873058047817 
-164.38309459027948 22.27807431226923 
-190.87318611739838 24.273165794324154 
-229.25897883664481 27.22568999110716 
-156.8830444877497 21.658746072000223 
-248.0007473653076 39.453242860029754 
-222.446737904668 26.682868327041508 
-117.89337989822573 11.954801070595515 
-251.46530078091618 44.36028306067681 
-206.69344677077137 25.48051496231107 
-255.6327687099158 49.6740884581788 
-148.93143941065685 21.054831164818467 
-245.1188174553785 34.91709302819132 
-244.28979107839947 33.40310189847789 
-248.30089565522943 39.4747894602034 
-170.80932729318965 22.830244596748184 
-251.46529922692784 44.35888383745902 
-121.57464080200235 16.453847805699983 
-115.83574449992464 6.124509707584629 
-120.0819726185832 14.565683682865771 
-242.198104115105 29.654687948389917 
-246.44071216458306 36.73649282645083 
-245.80342638936855 35.795082707681225 
-155.15912189390372 21.52114061975666 
-185.58443077832285 24.021859488416464 
-115.83207195406965 6.018744910139111 
-120.43266433384315 15.08657511671229 
-245.86235362839835 35.872289611527826 
