0.017023524834156145 6.191339223720159E-16 1.3153065013543994E-14 9.24336211008353E-14 8.552396615965119E-14 1.256720095755865E-13 2.3106857255820265E-14 6.369672016123539E-13 4.213666000447013E-13 5.707246568029353E-14 
0.08145779713882982 1.7127004253643164E-13 3.446388587785632E-14 8.475748323337625E-14 7.99411386043443E-14 1.2475146674377555E-13 3.7540689179841894E-13 5.622591620715458E-13 1.0974469802767455E-13 5.383147574757026E-14 
0.06032598614041692 9.759760197400547E-14 2.5010507584096517E-13 2.5399347247991308E-14 1.2762113144998895E-13 3.757513685141455E-14 6.053878093461403E-13 1.6165932594956787E-12 2.3204436044259026E-13 1.4079962182694608E-13 
0.05624524766081212 6.011591753915878E-13 1.9983890939111262E-13 1.701304505810789E-13 2.399261053787489E-14 3.5463778843314427E-13 1.718429587677084E-12 1.3447761953722562E-14 1.067767372018562E-12 1.0729719845087363E-13 
0.05484659482650129 5.620331798028118E-14 1.3888554260577367E-13 6.992345087737361E-14 2.511783922402322E-14 1.5283853261401678E-13 3.3531541587980516E-13 6.335591645177993E-13 6.74226927508693E-14 7.231195333634368E-14 
0.11676610674731841 1.60030315007713E-15 1.2361740102763657E-12 4.3481856582078375E-14 6.577262856003515E-14 1.7960108453138744E-12 9.609910858454321E-13 1.4157230840612661E-12 1.6066828675162009E-13 6.821505170127941E-13 
0.28598447418131423 6.868577130807446E-14 1.884376573777986E-14 1.7166998204931214E-13 1.4076927916646265E-13 5.425908564183851E-14 1.5833824721718829E-12 4.315204237341951E-14 9.132787373950151E-13 6.556152963934023E-14 
0.040811849875180405 1.6259823548331628E-13 4.489325967487236E-13 1.9535836041505618E-13 1.3358141881218812E-13 1.7148685975027738E-12 1.2099467810780212E-13 4.037902254719069E-14 1.586519010373615E-12 6.789327578343996E-13 
0.12371870168710292 1.3348651955085167E-14 2.444514935481996E-13 1.0036956821530568E-12 9.757376786363075E-14 7.463621691263845E-14 6.124041689857638E-13 5.146783656752597E-13 5.033855421674187E-13 3.779703632442304E-13 
0.27262231580712887 4.498517782205713E-14 4.73741659266476E-15 1.0076829020075137E-13 1.7050857490848528E-12 2.033518774212695E-14 2.310105970706286E-14 1.1687416151984385E-12 4.5234536328870196E-13 2.307063044765713E-13 
0.07028212229612867 2.06375837245476E-13 2.5010507584096517E-13 1.063111400002564E-12 1.2762113144998895E-13 3.757513685141455E-14 5.45781635043873E-14 1.6165932594956787E-12 2.2947343539805893E-13 9.847698622948806E-13 
0.06191530598686206 9.341040821024845E-14 3.750433743228006E-14 5.793457843813665E-14 1.613412618265171E-13 5.345358289078693E-13 4.240953375128126E-13 9.928391281149708E-14 6.683327199576198E-14 6.829075489074765E-13 
0.05567713917199257 1.0737396335336791E-13 1.2943594012195976E-13 9.876398313987044E-13 2.090960501437577E-14 4.1061696650733947E-13 1.0640998156193948E-12 5.337815450225563E-13 2.7918700572986673E-14 7.231195333634368E-14 
0.26263133473018596 1.9881417857759934E-13 3.8616901583553857E-13 3.3889301981442293E-13 7.836209308202437E-14 3.988949304981546E-14 3.9057056501016706E-14 6.736658374702428E-13 2.1557397205825487E-13 4.80456180023596E-13 
0.054058861768271016 1.5026481874229733E-12 1.2773868805321537E-12 1.6985261740173334E-13 8.37731513540822E-14 1.8959752657807164E-13 2.6078319486565985E-13 4.818100016232503E-13 5.229971520877454E-13 2.9280575809953447E-13 
0.06715673394708548 3.3432045732508336E-12 3.876841823418317E-13 3.3966966187565334E-13 1.7901544016393998E-14 5.737184812333847E-14 6.637877973025696E-12 6.805893395519425E-13 6.581377423254312E-13 2.7989272281197777E-13 
0.07147364662615488 7.001540178498068E-14 1.3982741490647615E-13 6.106741443685671E-14 1.6395985155156427E-13 1.858813561132855E-12 5.216112264637671E-14 5.327939677184486E-13 2.2939728788458E-13 6.658335887833815E-13 
0.24502273523898097 4.6720627745368816E-14 7.411389904039471E-14 1.1499325389165714E-13 1.9642128836507706E-13 7.246870277159847E-14 7.050605413512603E-13 7.129942967728129E-14 5.316732762820621E-13 3.0271296597555704E-13 
0.0650467915035469 7.190925039631759E-13 2.5655024983370377E-15 8.291006178420476E-14 7.557406896699596E-14 1.2536834866527747E-13 3.084554036608969E-13 1.6079767160820184E-13 5.882624412072642E-14 1.8559771610010533E-13 
0.1263444560119559 2.5116920707468228E-14 1.714953411722591E-13 1.7121432977425217E-13 8.057829998974291E-14 5.971337984223719E-14 2.82760529103912E-13 2.5898725433696906E-13 5.229971520877454E-13 4.87342530626116E-13 
0.10066540473713019 1.9881417857759934E-13 2.3216045148894565E-13 2.288637672119122E-13 7.836209308202437E-14 3.945310509372688E-14 9.093875132024971E-13 6.370811616690632E-13 2.1557397205825487E-13 4.890464236655462E-13 
0.06105035771673871 1.0916986457426875E-12 3.8996195394837374E-13 5.629398744678956E-15 3.038490540833619E-13 1.0258799076768829E-13 2.0150403687706737E-13 6.951080277501782E-13 1.4472612511663632E-13 3.457643896044188E-13 
0.2881205047778461 2.1516435495785422E-13 4.12900488502556E-13 1.4237101194900836E-13 7.897835050929539E-14 9.606547284377748E-13 6.097860654550019E-13 6.217657510500556E-13 6.354827796744798E-13 4.845961396808092E-13 
0.05965297342746861 2.9145277705959594E-13 4.255982976152167E-15 1.0088533699451088E-13 2.8089081620233687E-15 2.0594628577668228E-14 4.103630992459501E-13 2.3245491200472792E-14 7.787539452068109E-14 4.802047445356071E-13 
0.04589259155849941 6.28474450801145E-13 1.6031321615437504E-12 3.6849335986232025E-14 1.4244560441318106E-12 1.8846141219959772E-13 3.0938771823370748E-15 1.0652913233612649E-12 1.4859303117281291E-12 3.9894051004988275E-13 
0.280021550190616 4.1161017847963824E-13 1.0652066351560199E-12 1.4237101194900836E-13 7.897835050929539E-14 9.914428708646389E-13 6.097860654550019E-13 8.22335063784308E-14 1.8682638080662332E-13 5.100134032506034E-14 
0.061460939945332624 2.0117548393748545E-13 5.988582676738945E-13 7.792312454848104E-13 2.365497533327124E-13 5.088100576935902E-14 1.0682487861012119E-12 4.3101136489012866E-14 7.98200881607133E-16 5.888497923120988E-13 
0.041391024615759955 1.6187022400363846E-13 4.5023337816386166E-13 1.9293234470738624E-13 7.044750356749453E-13 1.7148685975027738E-12 1.2099467810780212E-13 4.037902254719069E-14 1.515429105393504E-12 6.789327578343996E-13 
