3.786916558493464E-8 6.483824674531726E-5 5.8655726660541106E-5 2.1078674010444327E-5 4.052292305985448E-5 9.645236901000502E-5 2.9986302476111805E-5 2.512205460181487E-4 1.1511626426764595E-4 1.6833696027616942E-4 1.0507257718099305E-4 7.326470055333118E-4 1.0520417571933114E-5 7.96648019894897E-5 1.1271576518298061E-4 3.532128926083158E-5 1.256957410291359E-4 1.1530124285888322E-4 1.8558717177369792E-5 3.18863247684093E-5 3.7907647334846904E-4 3.759206787874511E-4 3.068632976073742E-5 2.03153558118618E-4 4.303763389777977E-5 3.9743118522771886E-4 1.417445056053408E-5 1.537724147251622E-5 1.7361448374019747E-4 3.237477712621299E-4 
0.9999402480327535 4.740519915517186E-6 2.3008768335475884E-4 1.9692291672579798E-4 4.379335702715602E-5 4.326619829258366E-6 2.6244787135187E-5 5.2709762212134635E-5 1.1483281295257158E-4 4.145160355674244E-5 5.6495787716765467E-5 2.9296905829816433E-4 3.8370058955473126E-5 1.432419937474042E-4 4.5313292571524995E-5 9.054094101292986E-6 1.2674766815105176E-4 1.1011626011998165E-4 1.275617045361357E-6 4.608025023481978E-5 1.4061509017977095E-4 8.81092116884857E-5 6.508214703995134E-5 1.1479407398327625E-4 4.528136922157435E-5 1.6090370248507518E-4 1.4086516770292342E-5 8.133429310030639E-5 3.0090636565316414E-4 1.0974488063496472E-4 
3.786916558493464E-8 6.483824674531726E-5 5.8655726660541106E-5 2.1078674010444327E-5 4.052292305985448E-5 9.645236901000502E-5 2.9986302476111805E-5 2.512205460181487E-4 1.1511626426764595E-4 1.6833696027616942E-4 1.0507257718099305E-4 7.326470055333118E-4 1.0520417571933114E-5 7.96648019894897E-5 1.1271576518298061E-4 3.532128926083158E-5 1.256957410291359E-4 1.1530124285888322E-4 1.8558717177369792E-5 3.18863247684093E-5 3.7907647334846904E-4 3.759206787874511E-4 3.068632976073742E-5 2.03153558118618E-4 4.303763389777977E-5 3.9743118522771886E-4 1.417445056053408E-5 1.537724147251622E-5 1.7361448374019747E-4 3.237477712621299E-4 
0.9451497723651573 3.919554058258378E-4 2.3008768335475884E-4 1.9692291672579798E-4 4.379335702715602E-5 4.326619829258366E-6 2.6244787135187E-5 5.2709762212134635E-5 1.1483281295257158E-4 4.145160355674244E-5 5.6495787716765467E-5 8.659211117127595E-5 3.864230497148396E-5 1.3379386228824596E-4 9.61246959793625E-8 9.054094101292986E-6 1.2674766815105176E-4 1.1011626011998165E-4 3.482483158365976E-5 2.0375701407580177E-6 1.4061509017977095E-4 8.173074841224585E-4 6.508214703995134E-5 1.1676072289014007E-4 4.528136922157435E-5 1.6090370248507518E-4 1.4086516770292342E-5 1.3835920949561707E-5 3.251779960881034E-4 1.0974488063496472E-4 
0.678578434709961 3.7677168838727673E-4 5.742562593756968E-5 9.533123303017614E-5 4.0861355183193004E-5 3.3763903746135914E-4 5.708385638830684E-4 5.541408844567316E-5 1.2259892084692976E-4 1.5653110449194652E-4 1.0451859231044657E-4 1.4006976214483755E-4 1.0864862939907655E-5 1.8754721823441262E-4 2.3386194450968854E-4 3.883660396856156E-4 4.483130778527199E-6 4.3367042157455184E-4 3.3396219239805514E-6 2.1115059004920182E-5 4.928407709398636E-4 0.0020987579707318345 2.3294186863356207E-4 8.185258042256475E-4 2.333136664457784E-4 2.030631103907031E-4 1.311537572989636E-6 8.406145186700207E-6 3.5317635241419426E-4 3.287645349736438E-4 
0.7614212078078686 1.3658650143507042E-4 0.0014391907087499185 1.0000207651476528E-4 9.532981742413406E-5 3.4831434547890873E-4 3.909079373357868E-5 2.6615726432173935E-4 4.769633942393915E-5 1.5802855247917504E-4 7.812123755406099E-6 1.201481394278725E-4 6.12938581628593E-5 1.445657430221747E-4 1.1268683371849398E-4 6.538324404999056E-5 1.210771583929387E-4 3.8378477287768456E-4 7.476518251399918E-7 2.129753925181787E-5 1.432189392358089E-4 1.1521220135583924E-4 6.477218077333805E-6 1.3988210720677362E-4 2.320527931763105E-4 2.444905715216054E-4 2.7193600861272396E-6 1.0189719604010725E-4 2.9634930379872896E-4 4.894727818550902E-4 
0.8161368100997483 4.966896094245414E-5 2.770577983123025E-5 2.738565722509405E-4 4.037976901578962E-5 8.180004359561084E-5 1.416813320252011E-4 1.3505061278582293E-5 1.7381788913168372E-4 1.0407522297853434E-4 1.0276658827391481E-4 3.0127922448081415E-4 1.01888927678632E-5 4.190911912686792E-5 1.7745783479965828E-5 2.4216345213188737E-4 2.778043849710108E-4 3.6070972082573517E-4 3.3763359331870054E-6 9.257474870128734E-5 4.8062475277403183E-4 2.5949698101102247E-5 6.472279786090358E-4 2.8840280217687993E-4 4.7437584335044964E-5 2.3982235881823096E-4 8.63324742278144E-6 1.5423181498764153E-5 3.8604913962758176E-5 9.211468668348506E-5 
0.38339410404038704 0.0011299043384463661 2.1750529691592227E-4 4.63339226749413E-5 8.275327572508714E-6 1.2034745120730164E-4 3.137190968973803E-5 5.269789834150171E-5 1.827322528698887E-4 1.4253448874117504E-4 3.774981381733434E-5 5.247823672749647E-5 1.730719226963774E-4 1.3381598816297201E-4 9.184385074165153E-7 2.6129595924515416E-6 1.269705293921489E-4 4.1626245373312066E-4 3.481893739245173E-5 8.186338712213895E-5 1.3496010947864422E-4 4.519539134501167E-4 5.754278617349064E-4 2.0270025601740502E-4 4.8584307516596796E-5 3.7393608149584204E-4 2.863139147746494E-6 1.9098631915592392E-5 0.001014588070097269 1.0975130735753749E-4 
0.5940763241911332 4.6693849782773224E-5 2.1586889640855424E-4 9.899359395044275E-5 0.03927472749691403 5.262415782028855E-5 1.3094707833136756E-4 4.644069726964743E-5 1.8268867022033048E-4 9.781768738723355E-5 1.0471764655848226E-4 8.870873066089998E-5 4.922873422262665E-5 3.923908237732875E-5 1.1407382251682343E-4 5.904004326234859E-5 2.2551936971441575E-4 3.5641816464470363E-4 0.002135055057521976 4.5902429815780185E-5 4.916238029220765E-4 2.1095567026811697E-4 5.072934207257491E-4 1.7477203433167055E-4 4.777583245825597E-6 5.3765416539445756E-5 2.3066230919900135E-6 9.969197066045837E-6 1.8153417677629178E-4 1.3729619485510045E-4 
0.36231272236817 2.509493774066974E-4 2.6613643136173164E-4 1.9547924836357531E-4 9.652296070245027E-6 4.750889173513638E-5 1.7584654675544057E-4 3.566373712692906E-5 1.469302619658431E-4 1.0398428059812495E-4 1.1279581771473431E-4 4.2463046033976057E-4 2.5555626869917895E-5 7.90553140460254E-5 1.1479643164119213E-4 2.6437919621637533E-5 1.360931774396724E-4 4.376665424937598E-4 1.8512483868171352E-5 2.4584208081396078E-5 4.665284168296692E-5 9.428168400834287E-5 5.134582292048737E-4 1.0217846559025165E-5 1.4735838316221893E-4 2.0570458147922764E-4 2.275221560374371E-6 8.652955323217324E-6 3.4885193617823537E-4 3.314231733506977E-4 
